country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id,linked
ROU,manifesto,93322,USD,Uniunea Social Democrat,Social Democratic Union,1996,1996,12.9,1996,,,2013-01-01T18:16:40.475Z,2021-03-12T10:13:42.645591Z,1515,120,2017-11-20T19:45:08.348471Z
ROU,manifesto,93031,USL,Uniunea Social Liberală,Social Liberal Union,2012,2012,58.6,2012,,,2015-11-17T11:43:33.498125Z,2021-03-12T10:13:42.668730Z,15472,5941,2019-06-15T22:38:38.893173Z
RUS,manifesto,94222,APR,Agrarnaya Partiya Rossii,Agrarian Party of Russia,1993,2003,8,1993,,,2013-01-01T18:16:18.798Z,2021-03-12T10:13:42.675295Z,1417,2235,2014-05-16T20:56:24.980848Z
RUS,manifesto,94321,IBIR,Blok Ivana Rybkina,Ivan Rybkin’s Bloc,1995,1995,1.1,1995,,,2013-01-01T18:16:08.581Z,2021-03-12T10:13:42.683092Z,1369,2243,2014-05-16T20:56:45.185053Z
RUS,manifesto,94710,BZ,Blok Zhirinovskogo,Zhirinovsky Bloc,1999,1999,6.1,1999,,,2013-01-01T18:16:27.897Z,2021-03-12T10:13:42.695342Z,1456,2245,2019-10-21T10:58:47.060066Z
RUS,manifesto,94712,DPR,Demokraticheskaya Partiya Rossii,Democratic Party of Russia,1993,1993,5.5,1993,,,2013-01-01T18:16:12.572Z,2021-03-12T10:13:42.701213Z,1388,2238,2014-05-16T20:56:31.496238Z
RUS,manifesto,94421,DVR,Demokraticheskij Vybor Rossii,Russia’s Democratic Choice,1993,1995,15.5,1993,,,2013-01-01T18:16:11.521Z,2021-03-12T10:13:42.725872Z,1383,2253,2014-05-16T20:57:17.403933Z
RUS,manifesto,94427,DVR-OD,Demokraticheskij Vybor Rossii – Ob’edinennye Demokraty,Russia’s Democratic Choice – United Democrats,1995,1995,3.9,1995,,composed of: DVR Demokraticheskiy Vibor Rossi (Russia’s Democratic Choice) RPSD Russian Party for Social-Democracy RPP Russia’s Peasant Party WS Woman for Solidarity SfD Soldiers for Democracy CNAR Congress of National Associations of Russia,2013-01-01T18:16:12.771Z,2021-03-12T10:13:42.735289Z,1389,2254,2014-05-16T20:57:23.234722Z
RUS,manifesto,94224,DM,Dostoinstvoi i Miloserdie,Dignity and Charity,1993,1993,0.7,1993,,,2013-01-01T18:17:04.936Z,2021-03-12T10:13:42.743302Z,1628,2900,2018-11-10T23:05:56.012756Z
RUS,manifesto,94951,ER,Edinaya Rossiya,United Russia,2003,2011,65,2007,,,2013-01-01T18:17:35.905Z,2021-03-12T10:13:42.751194Z,1772,2256,2014-05-16T20:57:28.422113Z
RUS,manifesto,94221,KPRF,Kommunisticheskaya Partiya Rossijskoi Federatsii,Communist Party ot the Russian Federation,1993,2011,24.8,1999,,,2013-01-01T18:18:12.513Z,2021-03-12T10:13:42.787922Z,1948,2236,2014-05-16T20:56:26.998335Z
RUS,manifesto,94713,KRO,Kongress Russkikh Obshchin,Congress of Russian Communities,1995,1995,4.4,1995,,,2013-01-01T18:17:47.028Z,2021-03-12T10:13:42.800605Z,1825,2237,2014-05-16T20:56:29.246765Z
RUS,manifesto,94711,LDPR,Liberal’no Demokraticheskaya Partiya Rossii,Liberal Democratic Party of Russia,1993,2011,22.9,1993,,,2013-01-01T18:16:28.936Z,2021-03-12T10:13:42.824355Z,1461,2245,2014-05-16T20:56:59.949002Z
RUS,manifesto,94620,Yedinstvo,Mezhregional’noye Dvizhenie ‘Edinstvo',Inter-Regional Movement ‘Unity',1999,1999,23.8,1999,,,2013-01-01T18:18:29.914Z,2021-03-12T10:13:42.846705Z,2032,2242,2014-05-16T20:56:43.158198Z
RUS,manifesto,94424,NDR,Nash Dom - Rossiya,Our Home - Russia,1995,1999,10.3,1995,,,2013-01-01T18:17:39.024Z,2021-03-12T10:13:42.899013Z,1787,2247,2014-05-16T20:57:04.114973Z
RUS,manifesto,94622,OVR,Otechestvo - Vsya Rossiya,Fatherland - All Russia,1999,1999,13.6,1999,,,2013-01-01T18:17:28.837Z,2021-03-12T10:13:42.904772Z,1739,2240,2014-05-16T20:56:35.216021Z
RUS,manifesto,94426,PGL,Pamfilova - Gurov - V. Lysenko  Blok (Respublikanskaya Partija Rossii),Pamfilova - Gurov - V. Lysenko Bloc (Republican Party of Russia),1995,1995,1.6,1995,,,2013-01-01T18:18:05.837Z,2021-03-12T10:13:42.911090Z,1916,2248,2014-05-16T20:57:07.487581Z
RUS,manifesto,94423,PRES,Partiya Rossijskogo Edinstva I Soglasiya,Party of Russian Unity and Accord,1993,1993,6.7,1993,,,2013-01-01T18:16:21.325Z,2021-03-12T10:13:42.921377Z,1428,2249,2014-05-16T20:57:10.029594Z
RUS,manifesto,94310,Rodina,Rodina - Narodno-Patrioticheskij Soyuz,Motherland - People's Patriotic Union,2003,2003,9.2,2003,,,2013-01-01T18:16:32.771Z,2021-03-12T10:13:42.930804Z,1479,2246,2014-05-16T20:57:02.225984Z
RUS,manifesto,94422,Yabloko,Rossijskaya Obyedinyonnaya Demokraticheskaya Partiya ‘Yabloko',Russian United Democratic Party ‘Yabloko',1993,2003,7.9,1993,,,2013-01-01T18:17:44.703Z,2021-03-12T10:13:42.937614Z,1814,2252,2014-05-16T20:57:15.436663Z
RUS,manifesto,94320,RDDR,Rossijskoe Dvizheniye Demokraticheskikh Reform,Russian Movement for Democratic Reform,1993,1993,4.1,1993,,,2013-01-01T18:16:09.841Z,2021-03-12T10:13:42.945287Z,1375,2251,2014-05-16T20:57:13.763003Z
RUS,manifesto,94621,SPS,Soyuz Pravykh Sil,Union of Right Forces,1999,2003,8.7,1999,,,2013-01-01T18:16:38.395Z,2021-03-12T10:13:42.950449Z,1505,2255,2014-05-16T20:57:26.149444Z
RUS,manifesto,94901,SR,Spravedlivaya Rossiya,Just Russia,2007,2011,13.5,2011,,,2014-02-08T21:29:09.792496Z,2021-03-12T10:13:42.959036Z,3594,2244,2014-05-16T20:56:52.826673Z
RUS,manifesto,94225,VN,Vlast Narodu!,Power to the People!,1995,1995,1.6,1995,,,2013-01-01T18:18:10.667Z,2021-03-12T10:13:42.964662Z,1939,2250,2014-05-16T20:57:11.822980Z
RUS,manifesto,94425,VR,"Vpered, Rossiya!","Forward, Russia!",1995,1995,2,1995,,,2013-01-01T18:18:24.960Z,2021-03-12T10:13:42.976261Z,2008,2241,2014-05-16T20:56:40.880537Z
RUS,manifesto,94223,ZR,Zhenshchiny Rossii,Women of Russia,1993,1995,8.1,1993,,,2013-01-01T18:17:23.070Z,2021-03-12T10:13:42.994073Z,1712,2257,2014-05-16T20:57:30.390168Z
SRB,manifesto,95071,SNS/SDPS/NS/SPO/PS,Aleksandar Vučić  – Srbija pobedjuje,Aleksandar Vucic – Serbia wins,2014,2016,50,2014,,,2015-11-17T11:43:34.544825Z,2021-03-12T10:13:43.007122Z,15476,8999,2022-05-23T12:12:35.021166Z
SRB,manifesto,95043,LDP/LSV/SDS,"Boris Tadić, Čedomir Jovanović – Savez za bolju Srbiju","Boris Tadić, Čedomir Jovanović – Alliance for a Better Serbia",2016,2016,5.2,2016,,,2018-08-02T13:22:58.278996Z,2021-03-12T10:13:43.020759Z,25034,8626,2020-11-19T15:21:53.666620Z
SRB,manifesto,95903,BDZ,Bošnjačka demokratska zajednica Sandžaka,Bosniak Democratic Community of Sandzak,2016,2016,0.9,2016,,,2018-08-02T13:23:05.371012Z,2021-03-12T10:13:43.043366Z,25066,3173,2018-08-02T13:23:05.414390Z
SRB,manifesto,95423,DOS,Demokratska Opozicija Srbije,Democratic Opposition of Serbia,2000,2000,65.7,2000,,,2014-05-16T20:42:07.624860Z,2021-03-12T10:13:43.051297Z,4503,2188,2014-05-16T20:44:39.136156Z
SRB,manifesto,95420,DEPOS,Demokratska Pokret Srbije,Democratic Movement of Serbia,1992,1993,17.9,1992,,,2014-05-16T20:42:01.013770Z,2021-03-12T10:13:43.055985Z,4489,6150,2019-06-16T12:29:27.412155Z
SRB,manifesto,95430,DS,Demokratska Stranka,Democratic Party,1990,2014,25.5,2007,,,2014-05-16T20:42:08.632076Z,2021-03-12T10:13:43.060946Z,4507,2189,2014-05-16T20:44:41.281919Z
SRB,manifesto,95712,DSS,Demokratska Stranka Srbije,Democratic Party of Serbia,1993,2014,18,2003,,,2014-05-16T20:42:02.706363Z,2021-03-12T10:13:43.066548Z,4491,2190,2014-05-16T20:44:48.009576Z
SRB,manifesto,95065,DSS/NS,Demokratska Stranka Srbije/Nova Srbija,Democratic Party of Serbia/New Serbia,2007,2008,18.6,2007,,,2014-05-16T20:42:01.379576Z,2021-03-12T10:13:43.073750Z,4490,2190,2015-12-15T08:57:23.256696Z
SRB,manifesto,95951,DZVM,Demokratska Zajednica Vojvođanskih Mađara,Democratic Community of Magyars of Vojvodina,1990,1993,3.2,1992,,,2014-05-16T20:42:06.208450Z,2021-03-12T10:13:43.079701Z,4500,2186,2014-05-16T20:44:30.454491Z
SRB,manifesto,95440,DJB,Dosta je bilo – Sasa Radulovic,Now it’s enough – Sasa Radulovic,2016,2016,6.2,2016,,,2018-08-02T13:23:06.457196Z,2021-03-12T10:13:43.087277Z,25069,5379,2018-08-02T13:23:06.497186Z
SRB,manifesto,95066,Dveri/DSS,Dveri – DSS – Sanda Raskovic Ivic – Bosko Obradovic,Dveri – DPS – Sanda Raskovic Ivic – Bosko Obradovic,2016,2016,5.2,2016,,,2018-08-02T13:23:10.707856Z,2021-03-12T10:13:43.094005Z,25084,8627,2020-11-19T15:26:49.611005Z
SRB,manifesto,95450,,G17 plus,G17plus,2003,2007,11.6,2003,,,2014-05-16T20:42:04.600599Z,2021-03-12T10:13:43.099376Z,4496,2193,2014-05-16T20:45:07.469264Z
SRB,manifesto,95421,GSS,Građanski Savez Srbije,Civic Alliance of Serbia,1993,1993,0,1993,,,2014-05-16T20:42:00.841092Z,2021-03-12T10:13:43.111285Z,4488,2202,2014-05-16T20:46:19.755830Z
SRB,manifesto,95021,SPS/PUPS/JS,"Ivica Dačić – SPS, JS – Dragan Marković Palma","Ivica Dačić – SPS, US – Dragan Markovic Palma",2012,2016,15.2,2012,,,2014-05-16T20:42:10.389033Z,2021-03-12T10:13:43.119273Z,4511,9001,2022-05-23T12:37:26.047042Z
SRB,manifesto,95041,,Izbor za bolji život - Boris Tadić,Choice For a Better Life – Boris Tadić,2012,2012,23.1,2012,,,2014-05-16T20:42:04.561745Z,2021-03-12T10:13:43.131320Z,4495,8830,2021-03-18T13:47:56.559179Z
SRB,manifesto,95223,JUL,Jugoslovenska Levica,Yugoslav Left,1997,1997,0,1997,,,2014-05-16T20:42:17.629132Z,2021-03-12T10:13:43.136808Z,4517,2915,2018-11-10T23:06:02.941038Z
SRB,manifesto,95954,KAP,Koalicija Albanskih Partija,Coalition of Albanian Parties,1993,1993,0.7,1993,,,2014-05-16T20:42:10.762458Z,2021-03-12T10:13:43.147394Z,4512,2915,2018-11-10T23:06:03.413303Z
SRB,manifesto,95229,,"Koalicija Socijalističke Partije Srbije, Jugoslovenske Levice i Nove Demokratije","Coalition of Socialist Party of Serbia, Yugoslav Left and New Democracy",1997,1997,35.7,1997,,,2014-05-16T20:42:16.392548Z,2021-03-12T10:13:43.153368Z,4516,4011,2015-12-15T08:57:10.319858Z
SRB,manifesto,95091,KV,Koalicija Vojvodina,Vojvodina Coalition,1997,1997,2.8,1997,,,2014-05-16T20:42:13.530399Z,2021-03-12T10:13:43.164338Z,4515,2182,2014-05-16T20:43:28.993092Z
SRB,manifesto,95431,LDP,Liberalno-Demokratska Partija,Liberal Democratic Party,2007,2008,6,2007,,,2014-05-16T20:42:06.364497Z,2021-03-12T10:13:43.175177Z,4501,2196,2014-05-16T20:45:29.394007Z
SRB,manifesto,95901,MK,Madjarska Koalicija,Hungarian Coalition,2008,2008,1.8,2008,,,2014-05-16T20:42:08.303241Z,2021-03-12T10:13:43.181474Z,4505,2194,2014-05-16T20:45:10.812558Z
SRB,manifesto,95720,,Nijedan od ponudjenih odgovora,None-of-the-above,2012,2012,0.6,2012,,,2014-05-16T20:42:06.090083Z,2021-03-12T10:13:43.187592Z,4499,2915,2015-10-23T16:35:05.068099Z
SRB,manifesto,95422,ND,Nova Demokratija,New Democracy,1992,1997,0,1992,,,2014-05-16T20:42:12.776138Z,2021-03-12T10:13:43.192614Z,4513,2197,2014-05-16T20:45:31.714760Z
SRB,manifesto,95045,N/L/Z/V/Z/D,Nova demokratska stranka - Zelenī/Liga socijaldemokrata Vojvodine/Zajedno za Srbiju/Demokratska zajednica vojvođanskih Mađara/Zajedno za Vojvodinu/Demokratska levica Roma,New Democratic Party-Greens/League of Social Democrats of Vojvodina/Together for Serbia/Democartic Fellowship of Vojvodina Hungarians/Together for Vojvodina/Democratic Left of Roma,2014,2014,5.9,2014,,,2015-11-17T11:43:51.854235Z,2021-03-12T10:13:43.202902Z,15535,4011,2015-11-17T11:52:24.059876Z
SRB,manifesto,95955,PVD/PDD,Partia për veprim demokratik/Partija za Demokratsko Delovanje,Party for Democratic Activity,1993,2014,0.7,2014,,,2014-05-16T20:42:06.074423Z,2021-03-12T10:13:43.211127Z,4498,2199,2014-05-16T20:45:54.415782Z
SRB,manifesto,95070,,Pokrenimo Srbiju - Tomislav Nikolic,Let's get Serbia moving - Tomislav Nikolic,2012,2012,25.2,2012,,,2014-05-16T20:42:02.738137Z,2021-03-12T10:13:43.217570Z,4492,8999,2022-05-23T12:15:58.000462Z
SRB,manifesto,95042,,Preokret – Čedomir Jovanović,Turnover – Čedomir Jovanović,2012,2012,6.8,2012,,,2014-05-16T20:42:07.095195Z,2021-03-12T10:13:43.223065Z,4502,2180,2014-05-16T20:43:19.332853Z
SRB,manifesto,95222,SRSV,Reformska Demokartska - Stranka Vojvodine,Reformist Democratic Party of Vojvodina,1990,1992,1.5,1990,,,2014-05-16T20:42:00.821487Z,2021-03-12T10:13:43.231183Z,4487,2174,2014-05-16T20:42:40.202190Z
SRB,manifesto,95810,SSS,Seljačka Stranka Srbije,Peasants Party of Serbia,1990,1992,2.9,1992,,,2014-05-16T20:42:13.367235Z,2021-03-12T10:13:43.294415Z,4514,2201,2014-05-16T20:46:06.893583Z
SRB,manifesto,95221,SPS,Socijalistička Partija Srbije,Socialist Party of Serbia,1990,2007,48.1,1990,,,2014-05-16T20:42:04.401325Z,2021-03-12T10:13:43.395343Z,4494,2178,2014-05-16T20:42:52.816750Z
SRB,manifesto,95711,SRS,Srpska Radikalna Stranka,Serbian Radical Party,1992,2016,32.1,2007,,,2014-05-16T20:42:09.671952Z,2021-03-12T10:13:43.463188Z,4508,2175,2014-05-16T20:42:44.152184Z
SRB,manifesto,95710,SPO,Srpski Pokret Obnove,Serbian Renewal Movement,1990,1997,20,1997,,,2014-05-16T20:42:04.218773Z,2021-03-12T10:13:43.499340Z,4493,2176,2014-05-16T20:42:47.342406Z
SRB,manifesto,95060,SPO/NS,Srpski Pokret Obnove/Nova Srbija,Serbian Renewal Movement/New Serbia,2003,2003,7.8,2003,,,2014-05-16T20:42:09.752079Z,2021-03-12T10:13:43.515049Z,4509,2176,2015-12-15T08:58:00.723747Z
SRB,manifesto,95952,SDA,Stranka Demokratske Akcije,Party of Democratic Action,1990,2016,1.7,1990,,,2014-05-16T20:42:04.946725Z,2021-03-12T10:13:43.523439Z,4497,3176,2020-03-21T23:50:12.047791Z
SRB,manifesto,95451,URS,Ujedninjeni regioni Srbije – Mlađan Dinkić,United Regions of Serbia – Mlađan Dinkić,2012,2012,5.8,2012,,,2014-05-16T20:42:07.887425Z,2021-03-12T10:13:43.547513Z,4504,2181,2014-05-16T20:43:25.833423Z
SRB,manifesto,95902,VMSZ,Vajdasági Magyar Szövetség – István Pásztor,Alliance of Vojvodina Hungarians – István Pásztor,2012,2016,2.2,2014,,,2014-05-16T20:42:10.118123Z,2021-03-12T10:13:43.553227Z,4510,2203,2014-05-16T20:46:32.917199Z
SRB,manifesto,95040,ZES,Za Evropsku Srbiju,For a European Serbia Alliance,2008,2008,39.3,2008,,,2014-05-16T20:42:08.457016Z,2021-03-12T10:13:43.560174Z,4506,2192,2014-05-16T20:44:57.503864Z
SRB,manifesto,95044,,"Za pravednu Srbiju (DS, Nova, DSHV, ZZS)","For a just Serbia (DS, Nova, DSHV, ZZS)",2016,2016,6.2,2016,,,2018-08-02T13:22:56.645070Z,2021-03-12T10:13:43.566344Z,25030,9000,2022-05-23T12:30:56.407968Z
SRB,manifesto,95100,ZS,Zelena stranka,Green Party,2016,2016,0.6,2016,,,2018-08-02T13:23:02.246410Z,2021-03-12T10:13:43.574012Z,25058,8365,2020-04-16T18:50:12.968524Z
SVK,manifesto,96431,ADSR,Aliancia demokratov Slovenskej republiky,Alliance of Democrats of the Slovak Republic,1992,1992,0,1992,,in March 1993 8 deputies left HZDS to form ADSR; these participated in govenment 03.94-09.94,2013-01-01T18:16:30.097Z,2021-03-12T10:13:43.579932Z,1466,295,2013-01-01T18:36:59.690Z
SVK,manifesto,96424,ANO,Aliancia nového občana,Alliance of the New Citizen,2002,2002,8,2002,,,2013-01-01T18:17:48.081Z,2021-03-12T10:13:43.585902Z,1830,217,2013-01-01T18:37:00.053Z
SVK,manifesto,96421,DÚS,Demokratická Únia Slovenska,Democratic Union of Slovakia,1994,1994,8.6,1994,,"including candidates of: NDS Národnodemokraticka strana (National Democratic Party, NDP participated in government 03.94-09.94)",2013-01-01T18:17:20.135Z,2021-03-12T10:13:43.593642Z,1698,6629,2020-03-12T14:32:32.062649Z
SVK,manifesto,96420,DS,Demoratická Strana,Democratic Party,1990,1990,4.4,1990,,,2013-01-01T18:17:00.230Z,2021-03-12T10:13:43.701188Z,1607,983,2013-01-01T18:37:00.781Z
SVK,manifesto,96951,ESWS,Együttélés/Spolužitie/Wspólnota/Souižtí,Coexistence,1992,1994,0,1992,,,2013-01-01T18:18:20.609Z,2021-03-12T10:13:43.719081Z,1987,1077,2014-06-14T21:48:15.779491Z
SVK,manifesto,96711,HZDS,Hnutie za demokratické Slovensko,Movement for a Democratic Slovakia,1992,2010,37.3,1992,,with tiny coalition partner: RRS Peasants’ Party of Slovakia and including candidates of SGA,2013-01-01T18:18:06.452Z,2021-03-12T10:13:43.729992Z,1919,560,2013-01-01T18:37:01.233Z
SVK,manifesto,96222,KSS,Komunistická strana Slovenska,Communist Party of Slovakia,2002,2002,6.3,2002,,,2013-01-01T18:18:25.140Z,2021-03-12T10:13:43.748279Z,2009,340,2013-01-01T18:37:02.603Z
SVK,manifesto,96720,ĽSNS,Kotleba – Ľudová strana Naše Slovensko,Kotleba – People's Party Our Slovakia,2016,2016,8,2016,,,2019-01-22T16:59:48.296326Z,2021-03-12T10:13:43.778678Z,29056,656,2019-01-22T17:10:28.554304Z
SVK,manifesto,96521,KDH,Krest'anskodemokratické hnutie,Christian Democratic Movement,1990,2016,19.2,1990,,,2013-01-01T18:18:24.536Z,2021-03-12T10:13:43.789939Z,2006,63,2013-01-01T18:37:03.017Z
SVK,manifesto,96952,ESWS-MKdH,Mad'arská koalícia,Hungarian Coalition,1990,2006,11.7,2006,,composed of Együttélés (Coexistence)  Madarské krestansko-demokratické hnutie (Hungarian Christian Democratic Movement),2013-01-01T18:17:47.465Z,2021-03-12T10:13:43.793703Z,1827,349,2014-02-15T22:47:35.273368Z
SVK,manifesto,96953,MKdH/MKdM,Mad'arská krest'anskodemokratické hnutie/Magyar Kereszténydemokrata Mozgalom,Hungarian Christian Democratic Movement,1994,1994,0,1994,,,2013-01-01T18:16:12.973Z,2021-03-12T10:13:43.797708Z,1390,2283,2014-06-07T18:18:44.484316Z
SVK,manifesto,96954,MOS/MPP,Mad’arská občianska strana/Magyar Polgári Párt,Hungarian Civic Party,1994,1994,0,1994,,,2013-01-01T18:17:15.713Z,2021-03-12T10:13:43.834538Z,1678,2284,2014-06-14T21:45:17.733199Z
SVK,manifesto,96955,,Most-Híd,Bridge,2010,2016,6.9,2012,,,2014-02-08T21:29:08.932363Z,2021-03-12T10:13:43.841954Z,3578,258,2014-06-14T21:48:43.159424Z
SVK,manifesto,96712,NDS,Národnodemokratická strana - Nová alternatíva,National Democratic Party - New Alternative,1994,1994,0,1994,,participated in government 03.94-09.94,2013-01-01T18:18:30.341Z,2021-03-12T10:13:43.849665Z,2034,1174,2013-01-01T18:37:03.433Z
SVK,manifesto,96610,OKS,Občianska konzervatívna strana,Civic Conservative Party,2010,2010,2.3,2010,,,2014-02-08T21:29:10.436958Z,2021-03-12T10:13:43.859316Z,3611,665,2014-06-14T21:43:20.266976Z
SVK,manifesto,96620,OL'aNO,Obyčajní Ľudia a nezávislé osobnosti,Ordinary People and Independent Personalities,2012,2016,11,2016,,,2014-02-08T21:29:16.548329Z,2021-03-12T10:13:43.863842Z,3703,2130,2014-06-07T18:18:26.453075Z
SVK,manifesto,96630,,Sieť,Network,2016,2016,5.6,2016,,,2019-01-22T16:59:51.736788Z,2021-03-12T10:13:43.878142Z,29059,4872,2019-01-22T16:59:51.844442Z
SVK,manifesto,96440,SaS,Sloboda a Solidarita,Freedom and Solidarity,2010,2016,12.1,2010,,,2014-02-08T21:29:09.970436Z,2021-03-12T10:13:43.886769Z,3599,1386,2014-06-07T18:18:34.286571Z
SVK,manifesto,96523,SDKÚ,Slovenská demokratická a krest’anská únia - Demokratická strana,Slovak Democratic and Christian Union - Democartic Party,2002,2012,18.4,2006,,,2013-01-01T18:16:43.147Z,2021-03-12T10:13:43.890690Z,1528,1617,2014-02-15T22:47:35.241678Z
SVK,manifesto,96522,SDK,Slovenská demokratická koalicia,Slovak Democratic Coalition,1998,1998,26.3,1998,,"composed of: KDH, DU, SDSS, and SZS",2013-01-01T18:16:15.756Z,2021-03-12T10:13:43.899169Z,1403,226,2013-01-01T18:37:04.382Z
SVK,manifesto,96710,SNS,Slovenská národná strana,Slovak National Party,1990,2016,13.9,1990,,,2013-01-01T18:18:12.325Z,2021-03-12T10:13:43.907941Z,1947,730,2013-01-01T18:37:04.786Z
SVK,manifesto,96725,,Sme Rodina,We Are Family,2016,2016,6.6,2016,,,2019-01-22T16:59:39.935887Z,2021-03-12T10:13:43.916264Z,29045,4873,2019-01-22T17:10:30.594892Z
SVK,manifesto,96423,Smer,Smer-Sociálna Demokracia,Direction-Social Democracy,2002,2016,44.4,2012,,,2013-01-01T18:17:21.419Z,2021-03-12T10:13:43.932833Z,1704,311,2013-01-01T18:37:05.186Z
SVK,manifesto,96221,SV,Spoločná Vol’ba,Common Choice,1994,1994,10.4,1994,,composed of: SDA Strana demokratickej l´avice (Party of the Democratic Left) SDSS Socialno-demokratická strana Slovenska (Social Democratic Party) SZS Strana zelenýnch na Slovenska (Green Party) HP Hnutie polnohospodárov (Peasant Movement),2013-01-01T18:17:33.069Z,2021-03-12T10:13:43.939491Z,1758,205,2013-01-01T18:37:05.557Z
SVK,manifesto,96220,KSČ,Strana demokratickej l’avice,Party of the Democratic Left,1990,2002,14.7,1992,,,2013-01-01T18:16:08.769Z,2021-03-12T10:13:43.944176Z,1370,1242,2013-01-01T18:37:02.190Z
SVK,manifesto,96422,SOP,Strana občianskeho porozumenia,Party of Civic Understanding,1998,1998,8,1998,,,2013-01-01T18:17:08.927Z,2021-03-12T10:13:43.949166Z,1646,9,2013-01-01T18:37:06.339Z
SVK,manifesto,96111,SZ,Strana zelených Slovenska,Green Party of Slovakia,1990,1990,3.5,1990,,,2013-01-01T18:17:33.667Z,2021-03-12T10:13:43.952946Z,1761,1569,2013-01-01T18:37:05.959Z
SVK,manifesto,96430,VPN,Verejnost' proti násiliu,Public Against Violence,1990,1990,29.4,1990,,,2013-01-01T18:16:41.471Z,2021-03-12T10:13:43.958338Z,1520,5,2013-01-01T18:37:06.764Z
SVK,manifesto,96210,ZRS,Zdruzenie robotníkov Slovenska,Workers’ Association of Slovakia,1994,1994,7.3,1994,,,2013-01-01T18:16:11.915Z,2021-03-12T10:13:43.961204Z,1385,230,2013-01-01T18:37:07.212Z
SVN,manifesto,97951,DeSUS,Demokraticna Stranka Upokojencev Slovenije,Democratic Party of Pensioners of Slovenia,1996,2011,7.6,2011,,,2013-01-01T18:18:17.067Z,2021-03-12T10:13:43.966816Z,1970,467,2013-01-01T18:37:07.648Z
SVN,manifesto,97430,DSS,Demokratska Stranka Slovenje,Democratic Party of Slovenia,1990,1992,9.5,1990,,,2013-01-01T18:18:20.385Z,2021-03-12T10:13:43.983453Z,1986,1479,2013-01-01T18:37:08.050Z
SVN,manifesto,97450,LGV,Državljanska lista Gregorja Viranta,Gregor Virant's Civic List,2011,2011,9.1,2011,,,2014-02-08T21:29:09.127447Z,2021-03-12T10:13:43.989426Z,3585,98,2014-05-16T21:09:38.769180Z
SVN,manifesto,97421,LDS,Liberalna Democracija Slovenije,Liberal Democracy of Slovenia,1990,2011,36.3,2000,,", formerly: ZSMS Liberalna Stranka (Liberal Party)",2013-01-01T18:16:28.302Z,2021-03-12T10:13:43.996195Z,1458,975,2013-01-01T18:37:08.441Z
SVN,manifesto,97340,PS,Lista Zorana Jankovića - Pozitivna Slovenija,Zoran Janković's List - Positive Slovenia,2011,2011,30.9,2011,,,2014-02-08T21:29:18.853585Z,2021-03-12T10:13:44.005904Z,3742,1773,2014-05-16T20:59:48.082652Z
SVN,manifesto,97522,Nsi,Nova Slovenija Krščanski Ljudska Stranka,New Slovenian Christian People’s Party,2000,2011,9.1,2004,,,2013-01-01T18:16:41.056Z,2021-03-12T10:13:44.014868Z,1518,1618,2013-01-01T18:37:08.855Z
SVN,manifesto,97330,SDS,Slovenska Demokratska Stranka,Slovenian Democratic Party,2004,2011,29.3,2008,,,2014-02-08T21:29:14.108639Z,2021-03-12T10:13:44.020205Z,3666,472,2014-05-16T20:59:43.122881Z
SVN,manifesto,97810,SKZ,Slovenska Kmecka Zveza,Slovenian Peasant League,1990,1990,0,1990,,,2013-01-01T18:17:06.064Z,2021-03-12T10:13:44.024477Z,1633,2921,2018-10-07T19:50:25.646159Z
SVN,manifesto,97521,SLS,Slovenska Ljudska Stranka,Slovenian People's Party,1990,2011,19.4,1996,,,2013-01-01T18:17:26.737Z,2021-03-12T10:13:44.031240Z,1729,764,2013-01-01T18:37:09.673Z
SVN,manifesto,97710,SNS,Slovenska Nacionalna Stranka,Slovenian National Party,1992,2011,10,1992,,,2013-01-01T18:17:28.379Z,2021-03-12T10:13:44.045728Z,1737,96,2013-01-01T18:37:10.052Z
SVN,manifesto,97520,SKD,Slovenski Krscanski Demokrati,Slovenian Christian Democrats,1990,1996,14.5,1992,,,2013-01-01T18:17:17.010Z,2021-03-12T10:13:44.062503Z,1684,644,2013-01-01T18:37:09.259Z
SVN,manifesto,97320,SDSS,Socialdemokratska Stranka Slovenije,Social-Democratic Party of Slovenia,1990,2000,16.1,1996,,,2013-01-01T18:16:49.992Z,2021-03-12T10:13:44.075262Z,1560,472,2013-01-01T18:37:10.465Z
SVN,manifesto,97322,SD,Socialni Demokrati,Social Democratic Party,2004,2011,30.4,2008,,,2014-02-08T21:29:13.369823Z,2021-03-12T10:13:44.082591Z,3652,1403,2018-12-13T13:47:21.584580Z
SVN,manifesto,97952,SMS,Stranka Mladih Slovenije,Party of Slovenian Youth,2000,2000,4.3,2000,,,2013-01-01T18:16:50.638Z,2021-03-12T10:13:44.093097Z,1563,1401,2013-01-01T18:37:10.868Z
SVN,manifesto,97440,,Zares,For Real,2008,2011,9.4,2008,,,2014-02-08T21:29:09.300587Z,2021-03-12T10:13:44.098560Z,3586,474,2014-05-16T21:16:42.905231Z
