country_name,region,year,avg_gini,im_ratio,ed_ratio,avg_gini_period,avg_im_period,interp_avg_gini,interp_im_ratio,interp_ed_ratio,interp_unemployment,interp_immig,interp_wage_ratio,avg_ed_period,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,nuts2,gdp
Spain,madrid,2015,,,,0.3218775510204081,1.3623809523809525,0.2928571428571428,1.332,0.7192,0.426,0.0151428571428571,1.166,0.6987619047619048,UPYD,"Union, Progress and Democracy",Union Progreso y Democracia,55.0,43508.0,4913893.0,3642127.0,3618918.0,ES30,204157.47
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,C'S,,,,616503.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,CDC,Democratic Convergence of Catalonia,Convergencia Democratica de Catalunya,4795.0,0.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,EAJ-PNV,,,,0.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,ECP,In Common We Can,En Comu Podem,8031.0,0.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,ERC-CATSI,,,,0.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,OTHER,,,,50148.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,PACMA,,,3219.0,39117.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,PODEMOS-COMPROMIS-EUPV,,,,0.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,PODEMOS-EN MAREA-ANOVA-EU,,,,0.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,PODEMOS-IU-EQUO,,,,737885.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,1325665.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2016,,,,0.3170892857142857,1.3576666666666666,0.2835714285714286,1.3246666666666669,0.7241333333333333,0.436,0.0143285714285714,1.1706666666666663,0.7019333333333333,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,678340.0,4927932.0,3489376.0,3465795.0,ES30,212361.42
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217.0,323076.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,CUP-PR,,,,0.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,EAJ-PNV,,,,0.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,ECP-GUANYEM EL CANVI,,,,0.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668.0,0.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,ERC-SOBIRANISTES,,,,0.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421.0,0.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,MAS PAIS-EQUO,,,,201389.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,OTHER,,,,47919.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,PODEMOS-IU,,,,463629.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,887474.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,957401.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,madrid,2019,,,,0.3123333333333333,1.3531851851851853,0.2742857142857143,1.3173333333333337,0.7290666666666666,0.446,0.0135142857142857,1.1753333333333331,0.7049481481481482,VOX,Voice,Vox,3218.0,653476.0,5088093.0,3591464.0,3563147.0,ES30,242093.62
Spain,pais vasco,2011,0.34,1.83,0.573,0.3345833333333333,1.3775000000000002,0.34,1.83,0.573,0.456,0.0425,1.26,0.6475952380952381,AMAIUR,Amaiur,Amaiur,1671.0,285290.0,1775548.0,1195705.0,1183272.0,ES21,64130.35
Spain,pais vasco,2011,0.34,1.83,0.573,0.3345833333333333,1.3775000000000002,0.34,1.83,0.573,0.456,0.0425,1.26,0.6475952380952381,CIU,Convergence and Unity,Convergencia i Unio,139.0,0.0,1775548.0,1195705.0,1183272.0,ES21,64130.35
Spain,pais vasco,2011,0.34,1.83,0.573,0.3345833333333333,1.3775000000000002,0.34,1.83,0.573,0.456,0.0425,1.26,0.6475952380952381,EAJ_PNV,Basque Nationalist Party,Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea,1637.0,324317.0,1775548.0,1195705.0,1183272.0,ES21,64130.35
Spain,pais vasco,2011,0.34,1.83,0.573,0.3345833333333333,1.3775000000000002,0.34,1.83,0.573,0.456,0.0425,1.26,0.6475952380952381,ERC,Republican Left of Catalonia,Esquerra Republicana de Catalunya,848.0,0.0,1775548.0,1195705.0,1183272.0,ES21,64130.35
Spain,pais vasco,2011,0.34,1.83,0.573,0.3345833333333333,1.3775000000000002,0.34,1.83,0.573,0.456,0.0425,1.26,0.6475952380952381,IU,United Left,Izquierda Unida,247.0,43717.0,1775548.0,1195705.0,1183272.0,ES21,64130.35
Spain,pais vasco,2011,0.34,1.83,0.573,0.3345833333333333,1.3775000000000002,0.34,1.83,0.573,0.456,0.0425,1.26,0.6475952380952381,OTHER,,,,29408.0,1775548.0,1195705.0,1183272.0,ES21,64130.35
Spain,pais vasco,2011,0.34,1.83,0.573,0.3345833333333333,1.3775000000000002,0.34,1.83,0.573,0.456,0.0425,1.26,0.6475952380952381,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,210797.0,1775548.0,1195705.0,1183272.0,ES21,64130.35
Spain,pais vasco,2011,0.34,1.83,0.573,0.3345833333333333,1.3775000000000002,0.34,1.83,0.573,0.456,0.0425,1.26,0.6475952380952381,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,255013.0,1775548.0,1195705.0,1183272.0,ES21,64130.35
Spain,pais vasco,2011,0.34,1.83,0.573,0.3345833333333333,1.3775000000000002,0.34,1.83,0.573,0.456,0.0425,1.26,0.6475952380952381,UPYD,"Union, Progress and Democracy",Union Progreso y Democracia,55.0,21282.0,1775548.0,1195705.0,1183272.0,ES21,64130.35
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,C'S,,,,50268.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,DL,,,,0.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,EAJ-PNV,,,,302316.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,ECP,In Common We Can,En Comu Podem,8031.0,0.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668.0,184186.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,ERC-CATSI,,,,0.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,IU-UPEC,,,,36002.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,OTHER,,,,19527.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,PODEMOS,We Can,Podemos,3203.0,317674.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,PODEMOS-COM,,,,0.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,PODEMOS-EN,,,,0.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,142127.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2015,0.326,1.75,0.655,0.3333571428571428,1.4307142857142858,0.326,1.75,0.655,0.424,0.0468,1.09,0.6486530612244898,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,161988.0,1784229.0,1231198.0,1222757.0,ES21,65027.72
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,C'S,,,,40740.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,CDC,Democratic Convergence of Catalonia,Convergencia Democratica de Catalunya,4795.0,0.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,EAJ-PNV,,,,287014.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,ECP,In Common We Can,En Comu Podem,8031.0,0.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668.0,153339.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,ERC-CATSI,,,,0.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,OTHER,,,,7705.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,PACMA,,,3219.0,9310.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,PODEMOS-COMPROMIS-EUPV,,,,0.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,PODEMOS-EN MAREA-ANOVA-EU,,,,0.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,PODEMOS-IU-EQUO,,,,335740.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,148553.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2016,0.337,1.56,0.637,0.3338125,1.446875,0.337,1.56,0.637,0.423,0.0482,1.14,0.6471964285714286,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,164255.0,1783365.0,1162239.0,1154352.0,ES21,67114.16
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217.0,13279.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,CUP-PR,,,,0.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,EAJ-PNV,,,,379002.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,ECP-GUANYEM EL CANVI,,,,0.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668.0,221073.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,ERC-SOBIRANISTES,,,,0.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421.0,0.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,MAS PAIS-EQUO,,,,8542.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,OTHER,,,,11720.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,PODEMOS-IU,,,,182674.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,104746.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,227396.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,pais vasco,2019,0.319,1.68,0.703,0.3321666666666666,1.472777777777778,0.319,1.68,0.703,0.429,0.0641,1.1,0.6533968253968254,VOX,Voice,Vox,3218.0,28979.0,1792554.0,1190722.0,1184035.0,ES21,74074.58
Spain,principado de asturia,2011,,,,0.2979615384615384,1.4564285714285716,0.3150769230769231,1.51,0.7452307692307693,0.533923076923077,0.0121384615384615,1.143076923076923,0.7538846153846154,AMAIUR,Amaiur,Amaiur,1671.0,0.0,989045.0,638629.0,632436.0,ES12,22375.9
Spain,principado de asturia,2011,,,,0.2979615384615384,1.4564285714285716,0.3150769230769231,1.51,0.7452307692307693,0.533923076923077,0.0121384615384615,1.143076923076923,0.7538846153846154,CIU,Convergence and Unity,Convergencia i Unio,139.0,0.0,989045.0,638629.0,632436.0,ES12,22375.9
Spain,principado de asturia,2011,,,,0.2979615384615384,1.4564285714285716,0.3150769230769231,1.51,0.7452307692307693,0.533923076923077,0.0121384615384615,1.143076923076923,0.7538846153846154,EAJ_PNV,Basque Nationalist Party,Partido Nacionalista Vasco - Euzko Alderdi Jeltzalea,1637.0,0.0,989045.0,638629.0,632436.0,ES12,22375.9
Spain,principado de asturia,2011,,,,0.2979615384615384,1.4564285714285716,0.3150769230769231,1.51,0.7452307692307693,0.533923076923077,0.0121384615384615,1.143076923076923,0.7538846153846154,ERC,Republican Left of Catalonia,Esquerra Republicana de Catalunya,848.0,0.0,989045.0,638629.0,632436.0,ES12,22375.9
Spain,principado de asturia,2011,,,,0.2979615384615384,1.4564285714285716,0.3150769230769231,1.51,0.7452307692307693,0.533923076923077,0.0121384615384615,1.143076923076923,0.7538846153846154,IU,United Left,Izquierda Unida,247.0,83755.0,989045.0,638629.0,632436.0,ES12,22375.9
Spain,principado de asturia,2011,,,,0.2979615384615384,1.4564285714285716,0.3150769230769231,1.51,0.7452307692307693,0.533923076923077,0.0121384615384615,1.143076923076923,0.7538846153846154,OTHER,,,,106136.0,989045.0,638629.0,632436.0,ES12,22375.9
Spain,principado de asturia,2011,,,,0.2979615384615384,1.4564285714285716,0.3150769230769231,1.51,0.7452307692307693,0.533923076923077,0.0121384615384615,1.143076923076923,0.7538846153846154,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,223906.0,989045.0,638629.0,632436.0,ES12,22375.9
Spain,principado de asturia,2011,,,,0.2979615384615384,1.4564285714285716,0.3150769230769231,1.51,0.7452307692307693,0.533923076923077,0.0121384615384615,1.143076923076923,0.7538846153846154,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,185526.0,989045.0,638629.0,632436.0,ES12,22375.9
Spain,principado de asturia,2011,,,,0.2979615384615384,1.4564285714285716,0.3150769230769231,1.51,0.7452307692307693,0.533923076923077,0.0121384615384615,1.143076923076923,0.7538846153846154,UPYD,"Union, Progress and Democracy",Union Progreso y Democracia,55.0,24721.0,989045.0,638629.0,632436.0,ES12,22375.9
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,C'S,,,,84464.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,DL,,,,0.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,EAJ-PNV,,,,0.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,ECP,In Common We Can,En Comu Podem,8031.0,0.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,ERC-CATSI,,,,0.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,IU-UPEC,,,,52583.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,OTHER,,,,14664.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,PODEMOS,We Can,Podemos,3203.0,132984.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,PODEMOS-COM,,,,0.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,PODEMOS-EN,,,,0.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441.0,187568.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2015,,,,0.3013846153846154,1.467142857142857,0.3219230769230769,1.5314285714285714,0.7417692307692307,0.5350769230769231,0.0141615384615384,1.146923076923077,0.7521538461538462,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338.0,145113.0,985087.0,628200.0,622967.0,ES12,21389.58
Spain,principado de asturia,2016,,,,0.3048076923076923,1.477857142857143,0.3287692307692307,1.552857142857143,0.7383076923076923,0.5362307692307693,0.0161846153846153,1.1507692307692308,0.7504230769230769,C'S,,,,74961.0,982837.0,600463.0,594699.0,ES12,21692.92
Spain,principado de asturia,2016,,,,0.3048076923076923,1.477857142857143,0.3287692307692307,1.552857142857143,0.7383076923076923,0.5362307692307693,0.0161846153846153,1.1507692307692308,0.7504230769230769,CDC,Democratic Convergence of Catalonia,Convergencia Democratica de Catalunya,4795.0,0.0,982837.0,600463.0,594699.0,ES12,21692.92
Spain,principado de asturia,2016,,,,0.3048076923076923,1.477857142857143,0.3287692307692307,1.552857142857143,0.7383076923076923,0.5362307692307693,0.0161846153846153,1.1507692307692308,0.7504230769230769,EAJ-PNV,,,,0.0,982837.0,600463.0,594699.0,ES12,21692.92
Spain,principado de asturia,2016,,,,0.3048076923076923,1.477857142857143,0.3287692307692307,1.552857142857143,0.7383076923076923,0.5362307692307693,0.0161846153846153,1.1507692307692308,0.7504230769230769,ECP,In Common We Can,En Comu Podem,8031.0,0.0,982837.0,600463.0,594699.0,ES12,21692.92
Spain,principado de asturia,2016,,,,0.3048076923076923,1.477857142857143,0.3287692307692307,1.552857142857143,0.7383076923076923,0.5362307692307693,0.0161846153846153,1.1507692307692308,0.7504230769230769,ERC-CATSI,,,,0.0,982837.0,600463.0,594699.0,ES12,21692.92
